,autumn,spring,summer,winter
0,1.958966666666667,3.6333205128205126,4.2325625,1.5581928104575162
1,1.8448447580645162,2.3178794642857143,3.379680555555556,1.2885236842105265
2,1.8576732954545454,2.3672142857142857,3.3734749999999996,1.5414083333333333
3,1.816825513196481,2.213412121212121,2.315388888888889,1.5670277777777777
4,2.025916666666667,1.7496554621848739,1.0675,1.2785065359477126
5,1.9729930555555555,1.3919732142857144,0.4460833333333329,1.172807486631016
6,1.6953792613636365,0.5114505494505496,0.11810000000000012,1.26195625
7,1.236030303030303,0.25990476190476197,0.2083214285714281,1.1861789215686274
8,1.0794605734767029,0.6750916666666666,0.5658222222222223,1.2749861111111112
9,0.9863991935483873,0.6362863247863249,1.1569523809523812,1.3389166666666665
10,1.0647406249999998,0.5178666666666666,1.164742857142857,1.1596818181818183
11,1.2471680107526881,0.3752333333333332,1.228583333333333,1.1695681818181818
12,0.9999,0.3911041666666666,1.4250500000000001,1.1714722222222225
13,1.0621889400921658,0.46423426573426585,1.331422222222222,1.1995729166666667
14,1.0520463709677417,0.6058914027149322,0.9088624999999997,1.2031960784313727
15,1.1474193548387097,0.5839687500000003,1.1747678571428568,1.3596944444444445
16,1.371376923076923,0.5691497326203208,0.9239499999999999,1.4030502392344497
17,1.7090196078431372,0.865014423076923,0.8344464285714284,1.52865625
18,2.005240625,1.4844743589743592,0.904555555555556,1.5122499999999999
19,2.0345681003584226,2.2270939393939395,1.435375,1.682985294117647
20,1.972347222222222,2.894463800904977,2.5034625000000004,1.5804375
21,1.94963125,3.3300292207792204,2.8316999999999997,1.469688034188034
22,2.0330085227272727,3.4744687499999998,3.2135625,1.5685192307692308
23,2.0991442307692307,3.740038461538462,2.820054545454546,1.66609375
